Id,X,Y,Z,dX,dY,dZ,Bunny
4701,-1105.60455985618,687.4180906234326,2277,200,200,200,Air
4702,-908.6430092537389,722.1477261568184,2277,200,200,200,Air
4703,-1111.432903090058,432.5337434870341,2027,100,100,100,Body
4704,-1012.952127788838,449.8985612537272,2027,100,100,100,Air
4705,-1128.797720856751,531.0145187882549,2027,100,100,100,Body
4706,-1030.316945555531,548.3793365549479,2027,100,100,100,Air
4707,-1111.432903090058,432.5337434870341,2127,100,100,100,Air
4708,-1012.952127788838,449.8985612537272,2127,100,100,100,Air
4709,-1128.797720856751,531.0145187882549,2127,100,100,100,Air
4710,-1030.316945555531,548.3793365549479,2127,100,100,100,Air
4711,-1146.162538623444,629.4952940894757,2027,100,100,100,Body
4712,-1047.681763322224,646.8601118561687,2027,100,100,100,Air
4713,-1163.527356390137,727.9760693906965,2027,100,100,100,Air
4714,-1065.046581088917,745.3408871573897,2027,100,100,100,Air
4715,-1146.162538623444,629.4952940894757,2127,100,100,100,Air
4716,-1047.681763322224,646.8601118561687,2127,100,100,100,Air
4717,-1163.527356390137,727.9760693906965,2127,100,100,100,Air
4718,-1065.046581088917,745.3408871573897,2127,100,100,100,Air
4719,-595.8358655833833,675.7614041556769,2177,400,400,400,Air
4720,-201.9127643785002,745.2206752224492,2177,400,400,400,Air
4721,192.0103368263829,814.6799462892213,2177,400,400,400,Air
4722,585.9334380312662,884.1392173559934,2177,400,400,400,Air
4723,979.8565392361493,953.5984884227655,2177,400,400,400,Air
4724,-1847.064440264805,861.3066921602435,2177,400,400,400,Air
4725,-1453.141339059922,930.7659632270156,2177,400,400,400,Air
4726,-1059.218237855039,1000.225234293788,2177,400,400,400,Air
4727,-665.2951366501555,1069.68450536056,2177,400,400,400,Air
4728,-352.4879929798003,1023.298183359419,2077,200,200,200,Air
4729,-155.5264423773588,1058.027818892805,2077,200,200,200,Air
4730,-387.2176285131864,1220.25973396186,2077,200,200,200,Air
4731,-352.4879929798003,1023.298183359419,2277,200,200,200,Air
4732,-155.5264423773588,1058.027818892805,2277,200,200,200,Air
4733,-387.2176285131864,1220.25973396186,2277,200,200,200,Air
4734,-230.8140566780085,1197.066572961289,2027,100,100,100,Air
4735,-132.3332813767877,1214.431390727982,2027,100,100,100,Air
4736,-248.1788744447015,1295.54734826251,2027,100,100,100,Air
4737,-149.6980991434807,1312.912166029203,2027,100,100,100,
4738,-230.8140566780085,1197.066572961289,2127,100,100,100,Air
4739,-132.3332813767877,1214.431390727982,2127,100,100,100,Air
4740,-248.1788744447015,1295.54734826251,2127,100,100,100,Air
4741,-149.6980991434807,1312.912166029203,2127,100,100,100,
4742,-230.8140566780085,1197.066572961289,2227,100,100,100,Air
4743,-132.3332813767877,1214.431390727982,2227,100,100,100,Air
4744,-248.1788744447015,1295.54734826251,2227,100,100,100,Air
4745,-149.6980991434807,1312.912166029203,2227,100,100,100,
4746,-230.8140566780085,1197.066572961289,2327,100,100,100,Air
4747,-132.3332813767877,1214.431390727982,2327,100,100,100,Air
4748,-248.1788744447015,1295.54734826251,2327,100,100,100,Air
4749,-149.6980991434807,1312.912166029203,2327,100,100,100,
4750,41.43510822508324,1092.757454426191,2077,200,200,200,Air
4751,238.3966588275248,1127.487089959577,2077,200,200,200,Air
4752,41.43510822508324,1092.757454426191,2277,200,200,200,Air
4753,238.3966588275248,1127.487089959577,2277,200,200,200,Air
4754,-33.85250607556691,1231.796208494675,2027,100,100,100,Air
4755,64.62826922565409,1249.161026261369,2027,100,100,100,Air
4756,-51.21732384225993,1330.276983795896,2027,100,100,100,
4757,47.26345145896107,1347.64180156259,2027,100,100,100,
4758,-33.85250607556691,1231.796208494675,2127,100,100,100,Air
4759,64.62826922565409,1249.161026261369,2127,100,100,100,Air
4760,-51.21732384225993,1330.276983795896,2127,100,100,100,
4761,47.26345145896107,1347.64180156259,2127,100,100,100,
4762,163.1090445268746,1266.525844028061,2027,100,100,100,Air
4763,261.5898198280956,1283.890661794755,2027,100,100,100,Air
4764,145.7442267601816,1365.006619329282,2027,100,100,100,
4765,244.2250020614026,1382.371437095976,2027,100,100,100,
4766,163.1090445268746,1266.525844028061,2127,100,100,100,Air
4767,261.5898198280956,1283.890661794755,2127,100,100,100,Air
4768,145.7442267601816,1365.006619329282,2127,100,100,100,
4769,244.2250020614026,1382.371437095976,2127,100,100,100,
4770,-33.85250607556691,1231.796208494675,2227,100,100,100,Air
4771,64.62826922565409,1249.161026261369,2227,100,100,100,Air
4772,-51.21732384225993,1330.276983795896,2227,100,100,100,
4773,47.26345145896107,1347.64180156259,2227,100,100,100,
4774,-33.85250607556691,1231.796208494675,2327,100,100,100,Air
4775,64.62826922565409,1249.161026261369,2327,100,100,100,Air
4776,-51.21732384225993,1330.276983795896,2327,100,100,100,
4777,47.26345145896107,1347.64180156259,2327,100,100,100,
4778,163.1090445268746,1266.525844028061,2227,100,100,100,Air
4779,261.5898198280956,1283.890661794755,2227,100,100,100,Air
4780,145.7442267601816,1365.006619329282,2227,100,100,100,
4781,244.2250020614026,1382.371437095976,2227,100,100,100,
4782,163.1090445268746,1266.525844028061,2327,100,100,100,Air
4783,261.5898198280956,1283.890661794755,2327,100,100,100,Air
4784,145.7442267601816,1365.006619329282,2327,100,100,100,
4785,244.2250020614026,1382.371437095976,2327,100,100,100,
4786,435.3582094299663,1162.216725492963,2077,200,200,200,Air
4787,632.3197600324079,1196.946361026349,2077,200,200,200,Air
4788,400.6285738965803,1359.178276095404,2077,200,200,200,
4789,597.5901244990218,1393.90791162879,2077,200,200,200,
4790,435.3582094299663,1162.216725492963,2277,200,200,200,Air
4791,632.3197600324079,1196.946361026349,2277,200,200,200,Air
4792,400.6285738965803,1359.178276095404,2277,200,200,200,
4793,597.5901244990218,1393.90791162879,2277,200,200,200,
4794,829.2813106348494,1231.675996559735,2077,200,200,200,Air
4795,794.5516751014634,1428.637547162177,2077,200,200,200,
4796,991.5132257039049,1463.367182695562,2077,200,200,200,
4797,829.2813106348494,1231.675996559735,2277,200,200,200,Air
4798,794.5516751014634,1428.637547162177,2277,200,200,200,
4799,991.5132257039049,1463.367182695562,2277,200,200,200,
4800,985.6848824700273,1208.482835559164,2027,100,100,100,Air
4801,1084.165657771248,1225.847653325857,2027,100,100,100,Air
4802,968.3200647033345,1306.963610860385,2027,100,100,100,
4803,1066.800840004555,1324.328428627078,2027,100,100,100,
4804,985.6848824700273,1208.482835559164,2127,100,100,100,Air
4805,1084.165657771248,1225.847653325857,2127,100,100,100,Air
4806,968.3200647033345,1306.963610860385,2127,100,100,100,
4807,1066.800840004555,1324.328428627078,2127,100,100,100,
4808,985.6848824700273,1208.482835559164,2227,100,100,100,Air
4809,1084.165657771248,1225.847653325857,2227,100,100,100,Air
4810,968.3200647033345,1306.963610860385,2227,100,100,100,
4811,1066.800840004555,1324.328428627078,2227,100,100,100,
4812,985.6848824700273,1208.482835559164,2327,100,100,100,Air
4813,1084.165657771248,1225.847653325857,2327,100,100,100,Air
4814,968.3200647033345,1306.963610860385,2327,100,100,100,
4815,1066.800840004555,1324.328428627078,2327,100,100,100,
4816,-1580.884042465472,-1224.154406932086,2477,200,200,200,Air
4817,-1615.613677998858,-1027.192856329645,2477,200,200,200,Air
4818,-1580.884042465472,-1224.154406932086,2677,200,200,200,Air
4819,-1383.922491863031,-1189.4247713987,2677,200,200,200,Air
4820,-1615.613677998858,-1027.192856329645,2677,200,200,200,Air
4821,-1418.652127396417,-992.4632207962585,2677,200,200,200,Air
4822,-1424.480470630295,-1247.347567932657,2427,100,100,100,Air
4823,-1325.999695329074,-1229.982750165964,2427,100,100,100,Air
4824,-1441.845288396988,-1148.866792631436,2427,100,100,100,Air
4825,-1343.364513095767,-1131.501974864743,2427,100,100,100,Body
4826,-1424.480470630295,-1247.347567932657,2527,100,100,100,Air
4827,-1325.999695329074,-1229.982750165964,2527,100,100,100,Air
4828,-1441.845288396988,-1148.866792631436,2527,100,100,100,Air
4829,-1343.364513095767,-1131.501974864743,2527,100,100,100,Body
4830,-1459.210106163681,-1050.386017330216,2427,100,100,100,Air
4831,-1360.72933086246,-1033.021199563522,2427,100,100,100,Body
4832,-1476.574923930374,-951.9052420289945,2427,100,100,100,Air
4833,-1378.094148629153,-934.5404242623015,2427,100,100,100,Body
4834,-1459.210106163681,-1050.386017330216,2527,100,100,100,Body
4835,-1360.72933086246,-1033.021199563522,2527,100,100,100,Body
4836,-1476.574923930374,-951.9052420289945,2527,100,100,100,Body
4837,-1378.094148629153,-934.5404242623015,2527,100,100,100,Air
4838,-989.9993906581474,-1119.965500331928,2477,200,200,200,Air
4839,-1024.729026191533,-923.0039497294863,2477,200,200,200,Air
4840,-1186.960941260589,-1154.695135865314,2677,200,200,200,Air
4841,-989.9993906581474,-1119.965500331928,2677,200,200,200,Air
4842,-1221.690576793975,-957.7335852628725,2677,200,200,200,Air
4843,-1024.729026191533,-923.0039497294863,2677,200,200,200,Air
4844,-1227.518920027853,-1212.617932399271,2427,100,100,100,Body
4845,-1129.038144726632,-1195.253114632578,2427,100,100,100,Air
4846,-1244.883737794546,-1114.13715709805,2427,100,100,100,Body
4847,-1146.402962493325,-1096.772339331357,2427,100,100,100,Air
4848,-1227.518920027853,-1212.617932399271,2527,100,100,100,Air
4849,-1129.038144726632,-1195.253114632578,2527,100,100,100,Air
4850,-1244.883737794546,-1114.13715709805,2527,100,100,100,Air
4851,-1146.402962493325,-1096.772339331357,2527,100,100,100,Air
4852,-1262.248555561239,-1015.656381796829,2427,100,100,100,Body
4853,-1163.767780260018,-998.2915640301363,2427,100,100,100,Air
4854,-1279.613373327932,-917.1756064956085,2427,100,100,100,Air
4855,-1181.132598026711,-899.8107887289154,2427,100,100,100,Air
4856,-1262.248555561239,-1015.656381796829,2527,100,100,100,Air
4857,-1163.767780260018,-998.2915640301363,2527,100,100,100,Air
4858,-1279.613373327932,-917.1756064956085,2527,100,100,100,Air
4859,-1181.132598026711,-899.8107887289154,2527,100,100,100,Air
4860,-711.9218825211781,-969.390271730628,2577,400,400,400,Air
4861,-317.9987813162948,-899.9310006638559,2577,400,400,400,Air
4862,75.92431988858834,-830.4717295970837,2577,400,400,400,Air
4863,469.8474210934714,-761.0124585303115,2577,400,400,400,Air
4864,863.770522298355,-691.5531874635394,2577,400,400,400,Air
4865,1176.57766596871,-737.9395094646811,2477,200,200,200,Air
4866,1141.848030435324,-540.9779588622396,2477,200,200,200,Air
4867,1338.809581037765,-506.2483233288535,2477,200,200,200,Air
4868,1176.57766596871,-737.9395094646811,2677,200,200,200,Air
4869,1141.848030435324,-540.9779588622396,2677,200,200,200,Air
4870,1338.809581037765,-506.2483233288535,2677,200,200,200,Air
4871,1332.981237803888,-761.132670465252,2427,100,100,100,Air
4872,1431.462013105109,-743.7678526985588,2427,100,100,100,
4873,1315.616420037195,-662.6518951640312,2427,100,100,100,Air
4874,1414.097195338416,-645.2870773973381,2427,100,100,100,
4875,1332.981237803888,-761.132670465252,2527,100,100,100,Air
4876,1431.462013105109,-743.7678526985588,2527,100,100,100,
4877,1315.616420037195,-662.6518951640312,2527,100,100,100,Air
4878,1414.097195338416,-645.2870773973381,2527,100,100,100,
4879,1332.981237803888,-761.132670465252,2627,100,100,100,Air
4880,1431.462013105109,-743.7678526985588,2627,100,100,100,
4881,1315.616420037195,-662.6518951640312,2627,100,100,100,Air
4882,1414.097195338416,-645.2870773973381,2627,100,100,100,
4883,1332.981237803888,-761.132670465252,2727,100,100,100,Air
4884,1431.462013105109,-743.7678526985588,2727,100,100,100,
4885,1315.616420037195,-662.6518951640312,2727,100,100,100,Air
4886,1414.097195338416,-645.2870773973381,2727,100,100,100,
4887,-1650.343313532244,-830.231305727203,2477,200,200,200,Air
4888,-1685.07294906563,-633.2697551247613,2477,200,200,200,Air
4889,-1488.111398463189,-598.5401195913753,2477,200,200,200,Air
4890,-1650.343313532244,-830.231305727203,2677,200,200,200,Air
4891,-1453.381762929803,-795.5016701938169,2677,200,200,200,Air
4892,-1685.07294906563,-633.2697551247613,2677,200,200,200,Air
4893,-1488.111398463189,-598.5401195913753,2677,200,200,200,Air
4894,-1493.939741697067,-853.4244667277737,2427,100,100,100,Body
4895,-1395.458966395846,-836.0596489610807,2427,100,100,100,Body
4896,-1511.30455946376,-754.9436914265531,2427,100,100,100,Body
4897,-1412.823784162539,-737.5788736598599,2427,100,100,100,Body
4898,-1493.939741697067,-853.4244667277737,2527,100,100,100,Air
4899,-1395.458966395846,-836.0596489610807,2527,100,100,100,Air
4900,-1511.30455946376,-754.9436914265531,2527,100,100,100,Air
4901,-1412.823784162539,-737.5788736598599,2527,100,100,100,Air
4902,-1175.304254792833,-644.926441592517,2577,400,400,400,Air
4903,-781.3811535879503,-575.4671705257449,2577,400,400,400,Air
4904,-468.5740099175946,-621.8534925268865,2477,200,200,200,Air
4905,-468.5740099175946,-621.8534925268865,2677,200,200,200,Air
4906,-312.1704380824171,-645.0466535274574,2427,100,100,100,Air
4907,-213.6896627811964,-627.6818357607643,2427,100,100,100,Air
4908,-329.5352558491102,-546.5658782262366,2427,100,100,100,Air
4909,-231.0544805478894,-529.2010604595436,2427,100,100,100,Air
4910,-312.1704380824171,-645.0466535274574,2527,100,100,100,Air
4911,-213.6896627811964,-627.6818357607643,2527,100,100,100,Air
4912,-329.5352558491102,-546.5658782262366,2527,100,100,100,Air
4913,-231.0544805478894,-529.2010604595436,2527,100,100,100,Body
4914,-543.8616242182447,-482.8147384584017,2427,100,100,100,Air
4915,-445.380848917024,-465.4499206917087,2427,100,100,100,Air
4916,-561.2264419849378,-384.333963157181,2427,100,100,100,Air
4917,-462.745666683717,-366.9691453904879,2427,100,100,100,Body
4918,-543.8616242182447,-482.8147384584017,2527,100,100,100,Air
4919,-445.380848917024,-465.4499206917087,2527,100,100,100,Air
4920,-561.2264419849378,-384.333963157181,2527,100,100,100,Air
4921,-462.745666683717,-366.9691453904879,2527,100,100,100,Body
4922,-346.9000736158032,-448.0851029250157,2427,100,100,100,Body
4923,-248.4192983145824,-430.7202851583227,2427,100,100,100,Body
4924,-364.2648913824962,-349.6043276237949,2427,100,100,100,Body
4925,-265.7841160812754,-332.2395098571019,2427,100,100,100,Air
4926,-346.9000736158032,-448.0851029250157,2527,100,100,100,Body
4927,-248.4192983145824,-430.7202851583227,2527,100,100,100,Air
4928,-364.2648913824962,-349.6043276237949,2527,100,100,100,Body
4929,-265.7841160812754,-332.2395098571019,2527,100,100,100,Air
4930,-312.1704380824171,-645.0466535274574,2627,100,100,100,Air
4931,-213.6896627811964,-627.6818357607643,2627,100,100,100,Air
4932,-329.5352558491102,-546.5658782262366,2627,100,100,100,Air
4933,-231.0544805478894,-529.2010604595436,2627,100,100,100,Body
4934,-312.1704380824171,-645.0466535274574,2727,100,100,100,Air
4935,-213.6896627811964,-627.6818357607643,2727,100,100,100,Air
4936,-329.5352558491102,-546.5658782262366,2727,100,100,100,Air
4937,-231.0544805478894,-529.2010604595436,2727,100,100,100,Air
4938,-543.8616242182447,-482.8147384584017,2627,100,100,100,Air
4939,-445.380848917024,-465.4499206917087,2627,100,100,100,Air
4940,-561.2264419849378,-384.333963157181,2627,100,100,100,Air
4941,-462.745666683717,-366.9691453904879,2627,100,100,100,Body
4942,-543.8616242182447,-482.8147384584017,2727,100,100,100,Air
4943,-445.380848917024,-465.4499206917087,2727,100,100,100,Air
4944,-561.2264419849378,-384.333963157181,2727,100,100,100,Air
4945,-462.745666683717,-366.9691453904879,2727,100,100,100,Air
4946,-346.9000736158032,-448.0851029250157,2627,100,100,100,Body
4947,-248.4192983145824,-430.7202851583227,2627,100,100,100,Air
4948,-364.2648913824962,-349.6043276237949,2627,100,100,100,Air
4949,-265.7841160812754,-332.2395098571019,2627,100,100,100,Air
4950,-346.9000736158032,-448.0851029250157,2727,100,100,100,Body
4951,-248.4192983145824,-430.7202851583227,2727,100,100,100,Air
4952,-364.2648913824962,-349.6043276237949,2727,100,100,100,Air
4953,-265.7841160812754,-332.2395098571019,2727,100,100,100,Air
4954,6.465048821816254,-436.5486283922005,2577,400,400,400,Air
4955,400.3881500266993,-367.0893573254284,2577,400,400,400,Air
4956,794.3112512315829,-297.6300862586563,2577,400,400,400,Air
4957,1188.234352436466,-228.1708151918842,2577,400,400,400,Air
4958,-1638.686627064489,-320.462611454406,2577,400,400,400,Air
4959,-1244.763525859606,-251.0033403876339,2577,400,400,400,Air
4960,-931.9563821892501,-297.3896623887754,2477,200,200,200,Air
4961,-966.6860177226363,-100.4281117863338,2477,200,200,200,Air
4962,-931.9563821892501,-297.3896623887754,2677,200,200,200,Air
4963,-734.9948315868086,-262.6600268553893,2677,200,200,200,Air
4964,-966.6860177226363,-100.4281117863338,2677,200,200,200,Air
4965,-769.7244671201947,-65.69847625294778,2677,200,200,200,Air
4966,-775.5528103540723,-320.5828233893462,2427,100,100,100,Air
4967,-677.0720350528516,-303.2180056226532,2427,100,100,100,Air
4968,-792.9176281207654,-222.1020480881255,2427,100,100,100,Air
4969,-694.4368528195446,-204.7372303214324,2427,100,100,100,Body
4970,-775.5528103540723,-320.5828233893462,2527,100,100,100,Air
4971,-677.0720350528516,-303.2180056226532,2527,100,100,100,Air
4972,-792.9176281207654,-222.1020480881255,2527,100,100,100,Air
4973,-694.4368528195446,-204.7372303214324,2527,100,100,100,Body
4974,-810.2824458874584,-123.6212727869047,2427,100,100,100,Body
4975,-711.8016705862376,-106.2564550202117,2427,100,100,100,Body
4976,-827.6472636541515,-25.14049748568391,2427,100,100,100,Body
4977,-729.1664883529307,-7.775679718990887,2427,100,100,100,Body
4978,-810.2824458874584,-123.6212727869047,2527,100,100,100,Air
4979,-711.8016705862376,-106.2564550202117,2527,100,100,100,Air
4980,-827.6472636541515,-25.14049748568391,2527,100,100,100,Air
